userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
GK0PicWJ35aIJhNgnFVNNv8ai2s1,1.0059280943716e-06,1.80765197673601e-06,2.22522261008253e-06,1.17010636203372e-06,7.3929827077895e-07,1.61569766059089e-06,1.07464128127584e-06,9.0909123301179e-07,1.45336305039381e-06,3.91303233249564e-06,2.65856356095024e-06,2.41188496855935e-06,2.36315467119696e-06,4.20941173146557e-06,2.90343185614069e-06,2.848209316834e-06,1.5613215279035e-07,2.066773698151e-08,9.6213560486312e-07,9.093185402336e-08,4.248195344119e-08,2.7214772240917e-07,2.0875459508441e-07,1.9630430617497e-07,172.734173,504.848107,165.013761,317.968789,88.948417,733.504067,297.241375,123.734465,-0.41325,-0.590143,-0.34875,-0.162773,-1.051564,-0.689217,-0.203296,-0.141637,6.590344,6.157275,7.010288,7.012765,6.82845,6.569843,6.345981,6.367519,7.287994,8.009496,6.50025,6.562327,6.793993,7.099748,7.486004,7.278525,-0.054,0.42405,0.33795,0.567,-0.16905,0.04095,0.07905,0.03105,-0.78195,-2.046,-0.68595,-0.897,-1.998,-2.51505,-0.657,-0.31305,7.09695,7.24005,7.13505,7.34595,7.27905,7.23105,6.68505,6.49305,5.60295,4.96995,6.828,6.34005,5.478,5.36295,6.00495,6.19605,7.815,8.88705,7.00995,7.89105,8.016,9.117,7.815,7.68105,6.74205,6.84705,6.29205,6.00495,5.54505,5.29605,6.732,6.85695,9.855856,10.19713,9.577684,9.632529,9.768374,9.79876,9.825191,9.674756,-0.183305,-0.326287,0.040631,0.127039,0.689367,0.226641,-0.181468,-0.317298,0.512634,0.62038,-0.445466,0.17307,0.500816,-0.239453,-0.220032,-0.134595,0.555173,0.632814,-0.8162,0.025554,0.155533,-0.601246,-0.242719,-0.172906,0.030662,0.3916,0.126638,0.454713,1.41309,1.78516,0.034375,-0.09735,-0.92785,-1.51896,0.008112,-0.50545,-0.782512,-0.7128,-0.370562,-0.468462,0.8184,2.3628,-0.195937,0.889763,2.21018,1.28645,-0.006738,0.2145,-0.347187,0.068612,-0.66715,-1.23475,-1.14496,-1.36936,-0.405625,-0.440138,0.930737,1.66361,-0.432712,1.00402,1.70074,0.6369,-0.107662,0.238562,-0.739338,-0.4433,-1.06659,-1.35121,-1.69469,-2.23245,-0.41855,-0.46585,1.01937,1.270449,0.935034,1.115726,1.75637,1.265467,0.389728,0.491622
GK0PicWJ35aIJhNgnFVNNv8ai2s1,1.42516345209045e-06,1.90847574794756e-06,1.48015572252278e-06,1.22033914116435e-06,1.73875277045575e-06,1.36679637565368e-06,9.4232912020129e-07,1.35426166181322e-06,2.05336293409137e-06,4.11441388026594e-06,2.78308115330515e-06,2.3138621296476e-06,4.65709614627237e-06,3.76868871351524e-06,2.92406109261698e-06,1.74776323786723e-06,2.4284708569643e-07,2.978585623805e-08,1.9837552181721e-07,6.157610968509e-08,4.1273558150316e-07,6.78105441372e-09,1.2776523254989e-07,3.8269462030945e-07,151.265439,523.454352,204.974221,199.696813,506.311042,359.042252,301.865467,141.212813,-0.71502,-0.434689,-0.940175,-0.558375,-0.475725,-0.595779,-0.815578,-1.120325,6.29196,6.526779,6.531675,6.968494,7.240221,6.464432,5.964816,6.004625,7.35099,7.374771,7.06115,7.0389,6.171493,7.457496,7.739738,7.691525,-0.27405,0.76905,-0.447,0.49995,0.567,-0.21705,-0.15,-0.97395,-1.443,-1.43295,-1.31805,-1.404,-1.797,-1.002,-1.71105,-1.347,6.51195,7.63305,7.13505,7.50795,7.662,7.58505,6.522,6.60795,6.00495,6.00495,6.25395,6.426,6.35895,5.679,5.49705,5.76495,7.65195,8.17905,7.90095,7.719,8.39895,9.33705,8.667,8.121,7.116,6.64605,6.60795,6.531,4.692,5.99505,6.627,7.29705,9.711992,9.903697,9.678418,9.959477,9.600199,9.951764,9.825379,9.82977,-0.285808,-0.089699,0.338617,0.337493,0.475643,0.099708,-0.201395,-0.343773,-0.029782,0.339055,-0.471419,0.559144,-0.336679,-0.392356,-0.296588,-0.098358,-0.153973,0.501197,-0.41658,0.648295,-0.287699,-0.673995,-0.403503,-0.123864,-0.091988,0.113987,0.522088,1.42766,1.39604,1.25703,0.138875,-0.094875,-0.462687,-0.296037,0.033825,0.008388,-0.578462,-0.714037,-0.577775,-0.513838,0.209963,0.890725,0.899387,0.879587,0.714725,0.070812,-0.03465,0.201988,-0.507375,-0.2937,-1.05779,-0.472587,-1.12668,-1.22155,-0.8261,-0.4796,0.06875,1.05201,1.05036,1.15775,1.16504,0.019388,-0.039188,0.148913,-0.637863,-0.4719,-0.94435,-0.521675,-1.53656,-1.84965,-1.00939,-0.528825,0.425805,0.824841,1.155117,1.241628,1.364953,1.097411,0.580057,0.528562
GK0PicWJ35aIJhNgnFVNNv8ai2s1,9.0230906568016e-07,1.68138949193325e-06,1.08322684137058e-06,7.4148714089134e-07,1.60905729057644e-06,1.75023566767621e-06,1.04674591913516e-06,1.2043577476528e-06,1.52530350463442e-06,3.27179377645123e-06,2.08969279423755e-06,1.53647784892663e-06,4.05613087836452e-06,3.72198515324401e-06,3.22547451191133e-06,2.52558961836939e-06,3.4235294117648e-07,1.4908340242933e-07,3.3875e-08,2.2845405381801e-07,2.484519975e-08,9.433321652107e-08,1.372644254399e-08,1.6288090836995e-07,104.589829,531.484153,261.882254,128.612575,374.258018,539.129046,344.252259,164.918232,-0.498857,-0.206503,-0.191688,-0.165917,-0.394186,-0.890062,-0.367465,-0.402175,6.356293,6.573366,6.941837,7.013567,7.055618,6.887634,6.248171,6.0462,7.3317,7.141809,7.08925,7.246217,6.141273,6.667125,7.623706,7.758825,-0.207,0.69195,0.20295,0.33795,0.357,0.24195,-0.01605,-0.26505,-0.81105,-1.12695,-0.53295,-0.66705,-1.46205,-2.32395,-0.91605,-0.58095,6.68505,7.518,7.27905,7.461,7.815,7.77705,6.49305,6.19605,5.823,5.88,6.40695,6.618,6.21495,5.88,6.01395,5.84205,7.872,7.90095,7.776,7.93905,7.977,9.021,8.48505,7.90095,6.83805,6.426,6.072,6.081,4.242,4.09905,7.00095,7.53705,9.72858,9.74848,9.937331,10.102705,9.462138,9.781662,9.874606,9.846477,-0.367537,-0.242232,-0.05736,0.205899,0.3327,0.388867,-0.085056,-0.211269,-0.380364,0.332052,-0.012295,0.282439,-0.262063,-0.180659,-0.269039,-0.442544,-0.466322,0.407954,0.206502,0.344346,-0.546374,-0.583129,-0.287747,-0.623975,-0.185487,-0.019525,0.2805,0.7414,1.45434,1.89544,0.118662,-0.144238,-0.594688,-0.503663,-0.481525,-0.292875,-0.576125,-0.400813,-0.35475,-0.301262,-0.275137,1.45337,1.43756,1.12832,0.742225,1.672,0.026262,-0.395862,-0.471625,-1.45475,-0.860613,-0.558525,-1.68877,-1.53478,-0.410575,-0.487575,-0.251625,1.91991,1.95222,1.31684,0.559075,0.350488,-0.064075,-0.438625,-0.732875,-1.68465,-0.6501,-0.521812,-2.14142,-1.78461,-0.600875,-0.733975,0.74267,1.355441,1.36929,1.145426,1.441611,1.229858,0.445526,0.799463
GK0PicWJ35aIJhNgnFVNNv8ai2s1,1.32055059901064e-06,1.70410296839698e-06,9.5537773377578e-07,1.60065061485919e-06,1.63333971244992e-06,1.18772348454927e-06,8.4571344950812e-07,1.37202297251229e-06,1.78725275348629e-06,3.07194293094493e-06,2.45391168627028e-06,2.54675599340914e-06,4.13368882335595e-06,4.43069505031731e-06,2.23590271985528e-06,2.22809657077958e-06,7.1976546744409e-07,3.032726303805e-08,1.5393599613401e-07,1.5985876119065e-07,5.9375e-08,7.499795637921e-08,2.2902671957929e-07,3.8547441223945e-07,156.653727,498.733247,103.66549,292.898439,356.752913,484.188664,130.731987,289.485659,-0.421175,-0.67187,-0.4595,-0.42135,-0.666015,-0.642545,-0.310256,-0.152086,6.391175,6.45366,6.75965,6.629467,7.15518,6.59762,6.177244,6.181527,7.437975,7.36833,7.2495,7.047567,6.661515,7.041859,7.5045,7.775455,-0.159,0.18405,0.06,0.012,-0.303,-0.02505,-0.02505,0.22305,-0.66705,-1.36605,-0.77205,-1.06905,-1.12695,-1.97895,-0.82005,-0.744,6.78105,7.317,7.13505,7.08705,8.16,7.63305,6.34995,6.51195,5.81295,5.67,6.474,5.89905,5.919,5.70795,5.93805,5.81295,7.75695,8.08305,7.49895,7.872,7.98705,9.14595,7.95795,8.37,7.13505,6.675,7.09605,6.072,4.85505,4.40505,7.10595,7.48905,9.827289,9.837332,9.930071,9.709545,9.874689,9.767872,9.732155,9.944036,-0.213584,-0.006948,0.027385,-0.006157,0.266158,0.238181,-0.121172,-0.166087,-0.139929,0.441118,-0.750339,0.22712,-0.022357,-0.087744,-0.392064,-0.371875,-0.147675,0.505982,-0.631032,0.192454,0.082871,-0.370894,-0.48577,-0.29785,-0.188788,0.29205,0.352,0.118112,1.01007,1.9459,-0.075625,-0.022275,-0.24695,-0.27445,-0.261663,-0.087862,-0.106563,-0.475612,-0.211887,-0.30635,-0.126913,0.840675,-0.2442,0.770137,0.795987,1.43632,-0.281462,-0.1463,-0.159637,-0.187825,-1.34324,-0.819775,-0.743738,-0.865012,-0.505175,-0.555088,-0.1254,0.911762,-0.122787,0.744287,0.823488,0.769037,-0.38115,-0.111512,-0.156475,-0.095012,-1.12392,-0.795712,-0.851125,-1.36029,-0.6468,-0.4477,0.295683,0.759821,1.017075,0.959138,0.87088,0.971552,0.641417,0.545569
GK0PicWJ35aIJhNgnFVNNv8ai2s1,1.23376943215556e-06,1.7701742756683e-06,1.03552890717618e-06,1.28904386969689e-06,1.56435949660387e-06,1.33298035009142e-06,1.08532517222553e-06,1.08113890073773e-06,1.8340502468467e-06,3.26724358233321e-06,2.55821135408706e-06,1.84779763792647e-06,4.26301039887304e-06,2.99476007490583e-06,2.66539319730412e-06,1.95956968182423e-06,7.747710902032e-08,3.6372417626598e-07,2.58125e-08,3.066025804399e-08,1.8562499999999e-07,1.2095005975615e-07,1.3174390592132e-07,6.023689871617e-07,122.780825,491.574935,175.626273,266.356122,432.930223,487.974379,290.333293,151.267187,-0.66235,-0.689218,-0.539433,-0.693,-0.500229,-0.665108,-0.452827,-0.8457,6.74685,6.532854,7.026333,7.004715,6.956207,6.953882,6.426104,6.25535,7.1315,7.124421,6.945333,6.89322,6.978075,6.517318,7.372558,7.599175,-0.41805,0.405,-0.255,-0.08295,-0.07305,0.23205,-0.17895,-0.61905,-1.07895,-1.539,-0.81105,-1.29,-1.56705,-1.75905,-0.744,-1.002,7.173,7.44105,7.374,7.719,7.55595,7.75695,6.58905,6.474,6.19605,5.99505,6.78105,6.69405,5.928,5.80395,6.225,6.10995,7.479,7.83405,7.92,7.575,8.92605,8.39895,7.84305,7.872,6.675,6.44505,6.273,5.66895,4.54905,4.50105,6.723,7.41195,9.852367,9.734001,9.904986,9.874991,9.94293,9.667917,9.796059,9.880535,-0.207441,-0.149364,0.114186,0.427722,0.300123,0.36491,-0.181024,-0.313202,-0.243329,0.000962,-0.225821,0.40876,-0.223211,-0.356428,-0.489331,-0.177329,-0.234804,0.039993,-0.264106,0.277763,-0.222819,-0.472957,-0.492758,-0.240258,-0.00495,0.039462,0.507788,1.67338,1.52171,1.77347,0.124712,-0.2794,-0.456912,-0.381425,-0.293287,-0.1353,-0.396,-0.3784,-0.413738,-0.346363,-0.024888,1.03125,1.2738,1.71792,0.800388,1.06769,-0.346225,0.003438,-1.11169,-1.02919,-1.3343,-1.0857,-1.298,-1.46836,-0.5764,-0.532675,0.053075,0.890312,1.05119,1.13052,0.795987,0.241725,-0.291638,0.000688,-1.2661,-1.15252,-1.53574,-1.07704,-1.40965,-1.90616,-0.715412,-0.584787,0.464109,0.782723,1.429856,1.539158,1.082724,1.008055,0.750548,0.483456
fZGMlMXvdVPUhsubnq9I3nme73B3,1.20156186779205e-06,1.34849714057776e-06,7.3020148443932e-07,8.8270794719558e-07,1.10307672887364e-06,9.5052056118372e-07,7.9398231627601e-07,1.50120598869286e-06,2.63809652318201e-06,2.70629998534012e-06,1.95011583721243e-06,1.799692041047e-06,2.8176382469468e-06,2.56380971407786e-06,1.65579721287248e-06,1.6825089895748e-06,1.5965509878139e-07,2.2569485171347e-07,4.207894736842e-08,2.11062870045e-09,6.176470588235e-08,1.4190985254731e-07,8.709556061132e-08,1.2035389985818e-06,188.228518,388.332861,239.468026,219.658175,442.931419,500.335993,186.861267,294.389366,0.778369,-0.275143,0.273176,-0.699088,-0.309952,-0.341528,-0.277535,0.292935,7.027144,6.002089,6.652588,5.570675,5.662462,5.752278,5.642458,6.3093,6.191362,7.578,6.656391,8.18825,8.127855,7.938528,8.182292,7.463295,1.49595,1.21905,1.34295,-0.294,0.25095,0.07905,0.23205,1.257,-0.15,-0.906,-0.83895,-1.06005,-1.03095,-0.86805,-0.78195,-0.43695,7.671,7.60395,7.614,6.20595,6.34005,6.20595,6.33,7.19205,6.09105,5.23905,5.14305,5.028,4.923,4.98,5.05695,5.65995,7.68105,8.19795,8.40795,8.67705,9.117,8.93505,8.70495,8.016,4.86495,5.478,4.64505,7.73805,7.15395,7.38405,7.66095,6.57,9.507732,9.718676,9.546663,9.939571,9.95646,9.836176,9.964721,9.819634,1.013754,0.422832,0.606205,0.192809,0.015826,-0.21507,-0.661989,-0.535782,-0.634631,-0.32231,-0.375326,0.003495,-0.083242,0.26319,0.12668,0.759123,0.235692,-0.215796,-0.144909,0.020052,-0.001224,0.118943,-0.423988,0.576579,1.76385,1.15363,1.70431,0.434087,0.3102,0.196213,0.110413,0.6215,0.355163,0.2497,0.2409,-0.0209,-0.185762,-0.615725,-1.05614,-1.34241,-0.19305,-0.207625,0.223025,0.213813,0.196763,0.8569,1.00224,1.73896,-1.10949,-0.920563,-1.48404,-0.176275,-0.362312,-0.120587,-1.10165,-0.402875,0.415937,0.166238,0.5401,0.64295,0.302637,0.532538,0.551925,0.83985,0.122512,-0.555225,-0.947375,-0.47795,-0.19415,-0.234025,-2.26944,0.365337,1.223269,0.630611,0.845109,0.390576,0.293353,0.476705,1.245041,1.331853
fZGMlMXvdVPUhsubnq9I3nme73B3,1.19866573715551e-06,1.07237332899267e-06,6.7822757559056e-07,8.6688873041015e-07,8.7343485240685e-07,1.22247999345452e-06,8.7175754348426e-07,1.34062541506841e-06,2.0056725181345e-06,1.72042211390112e-06,1.67557126452443e-06,1.58502737555223e-06,3.01780759150091e-06,3.00284574404014e-06,1.39727939904955e-06,1.81294960871422e-06,1.7424753405716e-07,2.270750495431e-07,4.421454264436e-08,1.8022300679972e-07,6.141176470588e-08,4.103510334034e-08,3.947368421053e-08,1.09710248927451e-06,162.460183,470.181846,174.308246,230.506695,432.155618,560.527767,124.790176,267.253543,1.300864,0.096995,0.409581,-0.287571,0.063854,-0.1287,0.13815,0.27099,6.981729,6.033961,6.271523,5.580718,5.911513,5.599019,5.685986,5.91189,6.35475,7.45982,7.258396,7.968075,7.848789,8.199375,7.946014,7.820385,1.812,1.66905,1.26705,1.21905,0.54795,0.79695,0.43305,0.912,0.462,-0.456,-0.42795,-0.82005,-0.82995,-0.63795,-0.11205,-0.102,7.29795,7.269,7.02,6.963,6.53205,6.28305,6.273,6.57,6.417,5.076,5.03805,4.99005,4.932,5.028,5.277,5.44905,7.03905,8.82,8.83905,8.79195,8.92605,8.80095,8.322,8.169,5.631,5.382,5.832,6.177,6.93405,7.43205,7.73805,6.732,9.558243,9.665441,9.691581,9.79618,9.869424,9.95819,9.781691,9.830298,0.818989,0.496293,0.494735,0.171521,0.034142,-0.330665,-0.652712,-0.574035,-0.75951,-0.467994,-0.47906,-0.087853,0.045208,0.392751,-0.103872,0.157011,0.112691,-0.292475,-0.334263,-0.07151,0.136292,0.311753,-0.67047,-0.243169,1.36647,1.39947,1.00416,0.986562,0.51205,0.1859,0.192913,0.42075,0.227425,-0.027638,-0.073288,-0.092125,-0.381975,-0.53075,-1.22155,-1.15734,-0.307862,0.078238,0.10395,0.353238,0.562925,0.878487,0.725175,0.698637,-1.17384,-1.24575,-0.989175,-0.973912,-0.349387,-0.306625,-0.835175,-0.407137,0.291912,0.50985,0.135025,0.262625,0.567463,0.842462,0.006325,0.357087,-0.402875,-0.9713,-0.832838,-0.808913,-0.7645,-0.77,-1.78392,-0.92235,1.153544,0.89674,0.847908,0.475186,0.513514,0.794451,1.23047,0.934123
fZGMlMXvdVPUhsubnq9I3nme73B3,5.2667940287488e-07,1.2835979451067e-06,6.8418304845292e-07,8.2746611133985e-07,1.1542737173672e-06,1.12024710495727e-06,1.04734638267516e-06,1.57978713350803e-06,1.34379411764706e-06,2.50256875119419e-06,1.59814903188814e-06,1.46056501922724e-06,2.97478335936522e-06,3.02791082849341e-06,1.39240915540489e-06,1.94209166094993e-06,1.293991437696e-07,9.630531873628e-08,1.215e-07,5.846595226023e-08,1.3106703785234e-07,3.8895276062782e-07,3.0998674488907e-07,1.01661846010467e-06,122.446732,402.434545,219.680016,196.622295,344.549288,584.603944,249.193159,231.709342,1.029105,0.12974,0.403879,-0.009995,-0.098372,-0.172206,-0.103075,0.823631,6.708795,5.78958,6.232297,5.951809,5.458819,5.33556,5.442988,6.495525,6.844395,7.76805,7.202285,7.563014,8.176753,8.449428,8.134663,7.187362,2.01405,0.70095,1.63995,1.32405,0.58695,0.28995,0.366,1.72605,0.28995,-0.399,-0.495,-0.62895,-0.86805,-0.63795,-0.294,0.23205,7.461,6.25395,7.33605,7.125,6.273,5.79405,6.081,7.077,6.25395,5.16195,4.94205,4.836,4.70205,4.76895,5.05695,6.168,7.39305,8.40795,8.74395,8.78205,8.916,9.23205,8.84895,7.48905,5.84205,7.116,5.65005,5.487,7.125,7.671,7.66095,6.65595,9.697867,9.706796,9.661316,9.719451,9.886207,10.015212,9.800158,9.744198,0.667136,0.401977,0.362644,0.2184,-0.039102,-0.439654,-0.908658,-0.063027,-0.639375,-0.298806,-0.314228,-0.269413,0.039187,0.648406,-0.208348,-0.125486,0.033192,-0.086478,-0.152204,-0.3392,0.019302,0.641482,-1.162699,0.189544,1.01544,0.548487,1.30336,1.18525,0.227975,-0.069712,-0.701113,0.557012,0.433812,0.120587,-0.392837,-0.185487,-0.2948,-0.741675,-1.03689,-0.711563,-0.533912,-0.0418,0.407275,0.194012,0.510813,1.52639,1.15747,0.150975,-0.7546,-0.5797,-1.06068,-1.04239,-0.4048,-0.28435,-1.74515,-0.359838,0.632362,0.373863,0.4103,0.1584,0.6369,1.78489,1.00884,0.67485,-0.3828,-0.374413,-0.969238,-0.849338,-0.718575,-0.785812,-3.20292,-0.233887,1.018595,0.582179,0.740628,0.69387,0.472632,1.17089,1.87056,0.563308
fZGMlMXvdVPUhsubnq9I3nme73B3,9.8439575268955e-07,1.5697969245964e-06,7.8545494424267e-07,8.9129884534178e-07,1.21637103134961e-06,1.23486437600513e-06,1.05254388048415e-06,1.38354992458474e-06,2.14203368703815e-06,2.38873659157017e-06,1.5948101990313e-06,1.82619064756393e-06,3.44655179185026e-06,2.48971584428979e-06,1.42302883853365e-06,2.06118342145618e-06,2.727385781866e-07,2.2730696652599e-07,7.968965517242e-08,9.16235777516e-09,6.211299937499e-08,2.1343926147525e-07,5.5955940403464e-07,5.8707863929777e-07,191.864676,395.756765,224.587869,198.594807,508.421681,444.199173,146.135128,292.889335,1.2569,-0.096612,0.8007,-0.309,-0.090443,-0.271059,0.196993,0.422455,6.705,5.704223,6.34113,5.37954,5.57552,5.421679,5.803693,5.976818,6.830333,7.797692,7.10601,8.58741,8.152252,8.196053,7.895293,7.577809,2.157,0.37605,2.12805,0.213,0.45195,0.318,0.567,2.01405,0.23205,-0.78195,-0.53295,-0.71505,-0.62895,-0.543,-0.159,-0.246,7.24995,6.25395,7.14405,6.18705,6.24405,6.13905,6.25395,7.14405,6.15795,5.10495,4.79805,4.78905,4.71195,5.05695,5.28705,5.45895,7.24005,8.772,9.39495,9.357,8.93505,8.715,8.38005,8.20695,5.84205,7.116,5.487,7.863,7.173,7.317,7.54605,6.46395,9.710937,9.688413,9.704241,10.160559,9.911222,9.848567,9.813099,9.718099,0.959888,0.310295,0.37378,-0.124836,-0.069055,-0.393695,-0.799072,-0.386613,-0.828819,-0.333342,-0.323208,0.209839,0.13484,0.896734,0.230411,-0.652638,-0.065756,-0.419365,0.055568,0.287348,0.132245,0.942466,-0.446973,-1.122362,1.48514,0.9141,1.52597,0.127463,0.39435,0.011275,-0.483312,1.04555,0.5071,-0.234712,-0.3234,-0.297,-0.332337,-0.550138,-1.1528,-1.08749,-0.404388,0.1287,0.446737,0.423775,0.491287,1.85487,1.4267,-0.004538,-1.276,-0.841775,-1.45337,-0.096938,-0.295625,0.148088,-0.165275,-1.71627,0.640063,0.241175,0.65175,0.599775,0.4554,2.04091,1.12777,0.651338,-0.869825,-1.19185,-0.5214,-0.007012,-0.240488,-0.206388,-1.08267,-3.40642,1.4127,0.7182,0.911985,0.407976,0.377175,1.403976,1.23629,1.732309
fZGMlMXvdVPUhsubnq9I3nme73B3,5.6513000031303e-07,8.0626373224042e-07,6.1754755832277e-07,8.7785613619678e-07,1.28906240286007e-06,1.13169854769546e-06,7.154034481912e-07,1.10241995128221e-06,1.77125963526009e-06,2.22329199514686e-06,1.39545216464115e-06,1.47711872327726e-06,2.81647333827207e-06,2.09856319276986e-06,1.05305537358427e-06,1.46089149103439e-06,5.09258654727e-09,7.986147175754e-08,3.43e-08,1.1899323043304e-07,1.3286798841426e-07,3.326578735877e-08,5.7035354785446e-07,5.0616531416081e-07,256.589005,474.089955,279.134573,157.815086,376.818203,561.260677,87.841869,295.211367,0.135669,-0.012828,0.360443,-0.49581,-0.011154,-0.23115,0.073,0.041054,6.829206,5.940786,6.287673,5.358495,5.681304,5.548524,5.7765,5.838369,6.730844,7.803388,7.351145,8.382615,8.007514,8.109636,7.7747,7.927327,1.707,1.52505,1.43895,0.33795,0.816,0.72105,0.52005,0.558,-1.491,-0.744,-0.61005,-0.97395,-0.753,-1.146,-0.48495,-0.21705,7.35495,7.29795,7.30695,6.05295,6.465,7.068,6.369,6.34995,5.69805,5.04705,4.98,4.75995,4.90305,5.01795,5.124,5.41095,8.38005,8.763,8.83905,8.87805,8.973,8.95395,8.53305,8.62905,5.382,5.89905,5.583,7.44105,6.771,5.976,7.04805,7.43205,9.693842,9.843576,9.773508,9.992038,9.860473,9.866794,9.72804,9.856951,0.590465,0.19259,0.307056,-0.07348,0.000727,-0.317911,-0.6611,-0.623763,-0.28816,-0.120094,-0.331437,0.118333,0.01818,0.501259,0.842989,-0.194002,-0.23202,0.006937,-0.171144,0.088371,0.055962,0.42416,0.613319,-0.880306,1.11678,1.06081,1.23172,0.0473,0.235813,0.534325,-0.472725,-0.030525,-0.040425,-0.2321,-0.1595,-0.12375,-0.204462,-0.6028,-0.852775,-0.888112,0.148088,0.33385,0.226325,0.196625,0.41635,1.4872,1.46327,0.689975,-1.17384,-1.24437,-1.41776,-0.0891,-0.286275,-0.278025,0.343888,-1.61865,0.473687,0.524975,0.2728,0.19965,0.218625,1.57603,1.58359,0.378125,-1.10193,-0.766288,-0.575025,-0.088275,-0.19195,-0.6072,-0.152763,-2.87361,0.88007,0.557933,0.599983,0.201559,0.262601,0.924798,1.416491,1.40072
